eps,min_samples,median_home_accuracy,mean_home_accuracy,median_work_accuracy,mean_work_accuracy,home_centroid_mean_distance,work_centroid_mean_distance,mean_home_sensitivity,median_home_sensitivity,mean_work_sensitivity,median_work_sensitivity,mean_home_specificity,median_home_specificity,mean_work_specificity,median_work_specificity,mean_home_balanced_accuracy,median_home_balanced_accuracy,mean_work_balanced_accuracy,median_work_balanced_accuracy,mean_home_f1,median_home_f1,mean_work_f1,median_work_f1
500,8,1.0,0.9953636363636363,1.0,0.9907727272727272,-0.6026369360005761,0.3013833305459431,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9914166666666666,1.0,0.9949166666666668,1.0,0.9907083333333334,1.0,0.9899004975124379,1.0,0.9898507462686567,1.0
350,6,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
400,5,1.0,0.9953636363636363,1.0,0.9908181818181819,-0.6026369360005761,0.35110838162878294,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915,1.0,0.9949166666666668,1.0,0.99075,1.0,0.9899004975124379,1.0,0.9899004975124379,1.0
400,4,1.0,0.9953636363636363,1.0,0.9908181818181819,-0.6026369360005761,0.35110838162878294,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915,1.0,0.9949166666666668,1.0,0.99075,1.0,0.9899004975124379,1.0,0.9899004975124379,1.0
350,11,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
350,10,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
350,9,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
350,8,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
350,7,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
350,5,1.0,0.9953636363636363,1.0,0.9908636363636364,-0.6026369360005761,0.3649455075825422,0.99,1.0,0.99,1.0,0.9998333333333334,1.0,0.9915833333333333,1.0,0.9949166666666668,1.0,0.9907916666666668,1.0,0.9899004975124379,1.0,0.989950248756219,1.0
