eps,min_samples,median_home_accuracy,mean_home_accuracy,median_work_accuracy,mean_work_accuracy,home_centroid_mean_distance,work_centroid_mean_distance,mean_home_sensitivity,median_home_sensitivity,mean_work_sensitivity,median_work_sensitivity,mean_home_specificity,median_home_specificity,mean_work_specificity,median_work_specificity,mean_home_balanced_accuracy,median_home_balanced_accuracy,mean_work_balanced_accuracy,median_work_balanced_accuracy,mean_home_f1,median_home_f1,mean_work_f1,median_work_f1
550,7,1.0,0.9768636363636364,1.0,0.9855454545454546,32.71194008806329,-31.308631497786497,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734999999999999,1.0,0.9746250000000001,1.0,0.9867500000000001,1.0,0.9495522388059702,1.0,0.9891320804614798,1.0
500,5,1.0,0.9768636363636364,1.0,0.9853181818181818,32.71194008806329,-31.95291107528293,0.95,1.0,0.9992,1.0,0.99925,1.0,0.97375,1.0,0.9746250000000001,1.0,0.9864750000000001,1.0,0.9495522388059702,1.0,0.9888646675261566,1.0
600,8,1.0,0.9768636363636364,1.0,0.9854999999999999,32.71194008806329,-31.48030129918821,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9746250000000001,1.0,0.9867083333333333,1.0,0.9495522388059702,1.0,0.9890823292176988,1.0
600,7,1.0,0.9768636363636364,1.0,0.9854999999999999,32.71194008806329,-31.48030129918821,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9746250000000001,1.0,0.9867083333333333,1.0,0.9495522388059702,1.0,0.9890823292176988,1.0
600,6,1.0,0.9768636363636364,1.0,0.9854999999999999,32.71194008806329,-31.48030129918821,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9746250000000001,1.0,0.9867083333333333,1.0,0.9495522388059702,1.0,0.9890823292176988,1.0
500,4,1.0,0.9768636363636364,1.0,0.9853181818181818,32.71194008806329,-31.95291107528293,0.95,1.0,0.9992,1.0,0.99925,1.0,0.97375,1.0,0.9746250000000001,1.0,0.9864750000000001,1.0,0.9495522388059702,1.0,0.9888646675261566,1.0
600,5,1.0,0.9768636363636364,1.0,0.9854999999999999,32.71194008806329,-31.48030129918821,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9746250000000001,1.0,0.9867083333333333,1.0,0.9495522388059702,1.0,0.9890823292176988,1.0
600,4,1.0,0.9768636363636364,1.0,0.9854999999999999,32.71194008806329,-31.48030129918821,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9746250000000001,1.0,0.9867083333333333,1.0,0.9495522388059702,1.0,0.9890823292176988,1.0
550,4,1.0,0.9768636363636364,1.0,0.9855454545454546,32.71194008806329,-31.308631497786497,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734999999999999,1.0,0.9746250000000001,1.0,0.9867500000000001,1.0,0.9495522388059702,1.0,0.9891320804614798,1.0
550,5,1.0,0.9768636363636364,1.0,0.9855454545454546,32.71194008806329,-31.308631497786497,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734999999999999,1.0,0.9746250000000001,1.0,0.9867500000000001,1.0,0.9495522388059702,1.0,0.9891320804614798,1.0
550,6,1.0,0.9768636363636364,1.0,0.9855454545454546,32.71194008806329,-31.308631497786497,0.95,1.0,1.0,1.0,0.99925,1.0,0.9734999999999999,1.0,0.9746250000000001,1.0,0.9867500000000001,1.0,0.9495522388059702,1.0,0.9891320804614798,1.0
600,9,1.0,0.9766818181818182,1.0,0.9854999999999999,32.740971632146746,-31.48030129918821,0.9496000000000001,1.0,1.0,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9744250000000001,1.0,0.9867083333333333,1.0,0.94935021860395,1.0,0.9890823292176988,1.0
500,6,1.0,0.9760454545454545,1.0,0.9826363636363636,31.472325768368904,-20.215935350697954,0.9481999999999999,1.0,0.9933,1.0,0.99925,1.0,0.97375,1.0,0.9737250000000001,1.0,0.9835250000000001,1.0,0.9485820610298223,1.0,0.984680270363036,1.0
550,8,1.0,0.975409090909091,1.0,0.9847272727272727,26.431772626463076,-30.98147781422854,0.9468000000000001,1.0,0.9982,1.0,0.99925,1.0,0.9734999999999999,1.0,0.9730250000000001,1.0,0.9858500000000001,1.0,0.9476676680230615,1.0,0.9881430694724689,1.0
600,10,1.0,0.9751818181818181,1.0,0.9854545454545455,27.076007054289402,-31.582792153664663,0.9462999999999999,1.0,0.9999000000000001,1.0,0.99925,1.0,0.9734166666666667,1.0,0.9727750000000001,1.0,0.9866583333333334,1.0,0.9474522919691811,1.0,0.98903208046148,1.0
650,7,1.0,0.9722727272727272,1.0,0.980909090909091,51.11137013947528,-50.05537263390207,0.94,1.0,1.0,1.0,0.9991666666666668,1.0,0.965,1.0,0.9695833333333335,1.0,0.9825,1.0,0.939502487562189,1.0,0.9856992446405844,1.0
650,9,1.0,0.9722727272727272,1.0,0.980909090909091,51.11137013947528,-50.05537263390207,0.94,1.0,1.0,1.0,0.9991666666666668,1.0,0.965,1.0,0.9695833333333335,1.0,0.9825,1.0,0.939502487562189,1.0,0.9856992446405844,1.0
650,8,1.0,0.9722727272727272,1.0,0.980909090909091,51.11137013947528,-50.05537263390207,0.94,1.0,1.0,1.0,0.9991666666666668,1.0,0.965,1.0,0.9695833333333335,1.0,0.9825,1.0,0.939502487562189,1.0,0.9856992446405844,1.0
650,5,1.0,0.9722727272727272,1.0,0.980909090909091,51.11137013947528,-50.05537263390207,0.94,1.0,1.0,1.0,0.9991666666666668,1.0,0.965,1.0,0.9695833333333335,1.0,0.9825,1.0,0.939502487562189,1.0,0.9856992446405844,1.0
650,6,1.0,0.9722727272727272,1.0,0.980909090909091,51.11137013947528,-50.05537263390207,0.94,1.0,1.0,1.0,0.9991666666666668,1.0,0.965,1.0,0.9695833333333335,1.0,0.9825,1.0,0.939502487562189,1.0,0.9856992446405844,1.0
650,4,1.0,0.9722727272727272,1.0,0.980909090909091,51.11137013947528,-50.05537263390207,0.94,1.0,1.0,1.0,0.9991666666666668,1.0,0.965,1.0,0.9695833333333335,1.0,0.9825,1.0,0.939502487562189,1.0,0.9856992446405844,1.0
750,10,1.0,0.9721818181818181,1.0,0.9808636363636364,51.02314076082767,-50.13697497672452,0.94,1.0,1.0,1.0,0.9989999999999999,1.0,0.9649166666666668,1.0,0.9695,1.0,0.9824583333333333,1.0,0.9394029850746268,1.0,0.985677096246343,1.0
700,4,1.0,0.9721818181818181,1.0,0.9808636363636364,51.02314076082767,-50.13697497672452,0.94,1.0,1.0,1.0,0.9989999999999999,1.0,0.9649166666666668,1.0,0.9695,1.0,0.9824583333333333,1.0,0.9394029850746268,1.0,0.985677096246343,1.0
700,5,1.0,0.9721818181818181,1.0,0.9808636363636364,51.02314076082767,-50.13697497672452,0.94,1.0,1.0,1.0,0.9989999999999999,1.0,0.9649166666666668,1.0,0.9695,1.0,0.9824583333333333,1.0,0.9394029850746268,1.0,0.985677096246343,1.0
700,6,1.0,0.9721818181818181,1.0,0.9808636363636364,51.02314076082767,-50.13697497672452,0.94,1.0,1.0,1.0,0.9989999999999999,1.0,0.9649166666666668,1.0,0.9695,1.0,0.9824583333333333,1.0,0.9394029850746268,1.0,0.985677096246343,1.0
700,7,1.0,0.9721818181818181,1.0,0.9808636363636364,51.02314076082767,-50.13697497672452,0.94,1.0,1.0,1.0,0.9989999999999999,1.0,0.9649166666666668,1.0,0.9695,1.0,0.9824583333333333,1.0,0.9394029850746268,1.0,0.985677096246343,1.0
700,8,1.0,0.9721818181818181,1.0,0.9808636363636364,51.02314076082767,-50.13697497672452,0.94,1.0,1.0,1.0,0.9989999999999999,1.0,0.9649166666666668,1.0,0.9695,1.0,0.9824583333333333,1.0,0.9394029850746268,1.0,0.985677096246343,1.0
