eps,min_samples,median_home_accuracy,mean_home_accuracy,median_work_accuracy,mean_work_accuracy,home_centroid_mean_distance,work_centroid_mean_distance,mean_home_sensitivity,median_home_sensitivity,mean_work_sensitivity,median_work_sensitivity,mean_home_specificity,median_home_specificity,mean_work_specificity,median_work_specificity,mean_home_balanced_accuracy,median_home_balanced_accuracy,mean_work_balanced_accuracy,median_work_balanced_accuracy,mean_home_f1,median_home_f1,mean_work_f1,median_work_f1
950,4,0.5772727272727273,0.5951818181818181,0.584090909090909,0.6031818181818182,-5.787486288254552,38.82027082663023,0.12120000000000004,0.07500000000000001,0.1568,0.11,0.9901666666666666,1.0,0.9751666666666665,1.0,0.5556833333333333,0.53625,0.5659833333333334,0.5487500000000001,0.1977695935273568,0.13949463482173763,0.24096171924130588,0.19819819819819817
950,6,0.5818181818181818,0.5865454545454546,0.5818181818181818,0.5793181818181818,-195.3092252844611,-389.6085957875983,0.10570000000000002,0.08,0.1027,0.09,0.98725,1.0,0.9764999999999999,1.0,0.5464749999999999,0.54,0.5396000000000001,0.5429166666666667,0.18027648331504295,0.14814814814814814,0.17545226280694398,0.16513761467889906
950,5,0.5772727272727273,0.5849545454545454,0.5818181818181818,0.5886818181818182,-15.290968725090888,132.20439041356568,0.10110000000000005,0.07,0.12369999999999999,0.09,0.9881666666666666,1.0,0.9761666666666666,1.0,0.5446333333333333,0.535,0.5499333333333333,0.5404166666666668,0.1697509568003017,0.13084112149532712,0.19988219828022355,0.16513761467889906
900,5,0.5772727272727273,0.5821818181818184,0.5818181818181818,0.5822727272727273,20.619033386213278,164.8769968213892,0.09300000000000003,0.07500000000000001,0.0981,0.08,0.9898333333333333,1.0,0.9857499999999998,1.0,0.5414166666666665,0.535,0.541925,0.54,0.160372617734549,0.13749263281973562,0.16832151047207267,0.14814814814814814
900,4,0.5727272727272728,0.5817272727272729,0.5795454545454546,0.5920454545454545,-34.30907759221761,-16.168878038639875,0.09759999999999999,0.06,0.12269999999999999,0.09,0.9851666666666666,1.0,0.9831666666666665,1.0,0.5413833333333333,0.53,0.5529333333333333,0.5408333333333334,0.163392220469979,0.11320754716981131,0.19936907391816777,0.16438698915763134
900,6,0.5772727272727273,0.5810454545454544,0.5772727272727273,0.573,-101.57069252831097,-101.56190887248255,0.09020000000000002,0.07,0.0861,0.08,0.9900833333333332,1.0,0.97875,1.0,0.5401416666666666,0.535,0.532425,0.5375,0.15901598622662325,0.13084112149532712,0.15122395301358035,0.14814814814814814
850,5,0.5727272727272728,0.5766818181818182,0.5772727272727273,0.5724545454545454,-4.210049843646115,-368.4781414222743,0.08120000000000001,0.07,0.07810000000000002,0.07,0.9895833333333333,1.0,0.9844166666666665,1.0,0.5353916666666667,0.5304166666666668,0.5312583333333334,0.535,0.14278290285858236,0.13023537556247838,0.13913990028044737,0.13084112149532712
850,4,0.5704545454545455,0.576590909090909,0.5727272727272728,0.5799090909090908,-62.25018493033969,-15.00713252647477,0.083,0.06,0.08620000000000001,0.065,0.9879166666666667,1.0,0.9913333333333333,1.0,0.5354583333333334,0.52875,0.5387666666666666,0.53,0.14171117724977575,0.11320754716981131,0.1511459691122819,0.1220243343325692
800,4,0.5681818181818182,0.5751818181818182,0.5727272727272728,0.5770454545454545,-10.578106154430495,86.31206702515355,0.077,0.05,0.0825,0.07,0.9903333333333333,1.0,0.9891666666666665,1.0,0.5336666666666667,0.525,0.5358333333333334,0.5304166666666668,0.13452223319667664,0.09523809523809523,0.146322140002254,0.13084112149532712
950,7,0.5772727272727273,0.5731363636363636,0.5772727272727273,0.5709090909090908,1185.5353961531314,-838.6186005961665,0.0753,0.07,0.08229999999999998,0.08,0.9880000000000001,1.0,0.9780833333333334,1.0,0.53165,0.535,0.5301916666666667,0.5358333333333334,0.1324170587340295,0.13084112149532712,0.14572364713689637,0.14814814814814814
